,Frame,Timestamp,x_vehicle_coordinates,y_vehicle_coordinates,z_vehicle_coordinates,speed_vehicle,steering_angle,imu_X,imu_Y,imu_Z,gyr_X,gyr_Y,gyr_Z,ImageName
27,3614,1658834942.03255,109.515449523926,51.4975395202637,-0.007205352652818,14.9919774521094,2.01414294259021E-05,5.40166473388672,-0.955187082290649,9.69723510742188,-0.544467687606812,0.917232275009155,-2.7914035320282,27.png
28,3615,1658834942.61499,109.51692199707,51.2813415527344,-0.007140807807446,15.935335499433,-9.92764504348757E-05,6.63566732406616,-0.457326054573059,10.0022916793823,-1.48164236545563,1.32256042957306,-0.958720564842224,28.png
29,3616,1658834943.19857,109.51847076416,51.0533142089844,-0.007064552046359,16.6807228996355,-7.06175880215946E-05,1.36235964298248,-0.287972092628479,9.47604846954346,0.081118211150169,-0.095114469528198,0.813148319721222,29.png
30,3617,1658834943.78269,109.520050048828,50.8201599121094,-0.006879653781652,16.7966318204274,-4.16101343082254E-05,-1.25053203105927,1.64341986179352,8.84184455871582,-0.916580736637116,-0.234127074480057,-0.753928184509277,30.png
31,3618,1658834944.35466,109.521591186523,50.5916748046875,-0.00651153549552,16.2553484203135,-4.99798763127702E-05,-3.62592315673828,0.513933181762695,9.59039878845215,1.38666379451752,0.244834318757057,0.50549191236496,31.png
32,3619,1658834944.93719,109.523094177246,50.3745536804199,-0.005995254497975,15.3420259346402,2.00612283933954E-05,-5.99172878265381,0.227889075875282,9.78193759918213,0.399334251880646,0.46465477347374,1.27102041244507,32.png
33,3620,1658834945.52177,109.524520874023,50.1714668273926,-0.005422363057733,14.3034362568144,0,-6.6417350769043,1.51291441917419,10.8540315628052,-0.372897773981094,-1.0642853975296,-0.936054468154907,33.png
34,3621,1658834946.09217,109.525825500488,49.9832229614258,-0.004866332747042,13.2177108045897,0,-5.95959806442261,-1.26297128200531,9.67672824859619,-1.05111277103424,0.174413055181503,0.209833204746246,34.png
35,3622,1658834946.68761,109.527030944824,49.8099899291992,-0.004368286114186,12.12956081857,0,-7.15220832824707,0.37271049618721,10.5424137115479,1.61359858512878,-0.517202377319336,0.560646831989288,35.png
36,3623,1658834947.26288,109.528121948242,49.651050567627,-0.003957328852266,11.1304629852756,0,-4.33983564376831,-2.06519985198975,10.0441989898682,-1.29468560218811,-0.754109978675842,-2.00819492340088,36.png
37,3624,1658834947.85044,109.529167175293,49.5051078796387,-0.003643035888672,10.1880758040339,0,-6.59150314331055,-0.583666443824768,9.90672588348389,-0.834192812442779,0.103570558130741,-0.493680834770203,37.png
38,3625,1658834948.42426,109.530059814453,49.3719635009766,-0.003404846182093,9.26114477955693,0,-4.40847587585449,-2.06347560882568,9.98660564422607,-0.636691749095917,2.63331437110901,0.608146667480469,38.png
39,3626,1658834949.01645,109.530906677246,49.2512893676758,-0.003228301880881,8.36628173415543,-7.29441277953898E-05,-7.64132452011108,-0.39360961318016,8.79519748687744,-0.75822114944458,-0.264748215675354,-0.307028144598007,39.png
40,3627,1658834949.59368,109.531715393066,49.1484985351562,-0.00297527317889,6.20410371756303,2.09756011934159E-05,-23.1133880615234,-0.067198261618614,7.73649978637695,1.84493982791901,-0.0235281214118,-0.859728515148163,40.png
41,3628,1658834950.1674,109.532508850098,49.1025581359863,-0.002077827462927,1.59981197829139,0,-18.6710567474365,-1.73283183574677,9.81021976470947,0.720568418502808,0.423204332590103,-0.218271270394325,41.png
42,3629,1658834950.75317,109.532608032227,49.1021041870117,-0.001280822674744,0.02395139143318,0.000313578569876,0.312251836061478,-0.756414949893951,9.28386497497559,-0.59307587146759,-0.062833562493324,1.58234286308289,42.png
43,3630,1658834951.34538,109.532608032227,49.1021423339844,-0.001277007977478,0.010000225058492,0.000250725387803,1.1406329870224,0.455692112445831,10.632155418396,-1.50106430053711,0.797226250171661,-0.280242145061493,43.png
44,3631,1658834951.93075,109.532608032227,49.1015968322754,-0.001608848571777,0.02295843225396,0.000234529143628,-0.038162797689438,-0.407338947057724,8.49506664276123,1.54162633419037,-0.407923936843872,-1.62610876560211,44.png
45,3632,1658834952.52355,109.532608032227,49.1008567810059,-0.002042503328994,0.02647700883461,0.000236980027364,-1.51402652263641,0.396232336759567,9.07874870300293,-0.813755691051483,1.14539694786072,0.236797645688057,45.png
46,3633,1658834953.08868,109.532608032227,49.1001129150391,-0.002476081717759,0.02568128544355,0.000245584721816,0.184180080890656,1.20163011550903,7.99315166473389,-1.84586906433105,-1.06714618206024,0.189832910895348,46.png
47,3634,1658834953.68304,109.532615661621,49.099422454834,-0.002868308918551,0.023072502595868,0.000243131229326,1.24276626110077,-0.834573447704315,9.14406681060791,1.10854494571686,-0.722328305244446,-0.025753818452358,47.png
48,3635,1658834954.25637,109.532615661621,49.0988273620606,-0.003207206726074,0.019873975760834,0.000216609343904,-0.377289354801178,1.35339021682739,10.7103643417358,0.247551575303078,-0.760973513126373,0.058204609900713,48.png
49,3636,1658834954.84521,109.532623291016,49.0983276367188,-0.003491783048958,0.016676713821675,0.000242106015824,1.40143346786499,-1.09740698337555,9.99222946166992,-0.035716243088245,-1.3386538028717,0.442938476800919,49.png
50,3637,1658834955.42719,109.532623291016,49.0979156494141,-0.003727302420884,0.013759044075996,0.000219073337282,0.216759711503983,-1.26897072792053,10.4383611679077,0.996722400188446,0.537401258945465,-0.123482160270214,50.png
51,3638,1658834956.00477,109.532623291016,49.097583770752,-0.003919563256204,0.011219480016405,0.000224192737982,0.251881897449493,-0.074690967798233,10.7065324783325,-0.437829613685608,2.93340826034546,-1.39820635318756,51.png
52,3639,1658834956.59496,109.53263092041,49.0973091125488,-0.004075736738741,0.009072460482747,0.000224195214979,-0.111986108124256,0.549523413181305,9.17857170104981,-0.957614302635193,-2.13136267662048,-0.825987458229065,52.png
53,3640,1658834957.17137,109.53263092041,49.0970878601074,-0.004201736301184,0.007293618240095,0.000233282502349,0.927102744579315,-0.180058106780052,12.1611423492432,-1.38077580928803,1.05829393863678,0.651728451251983,53.png
54,3641,1658834957.76044,109.53263092041,49.0969123840332,-0.004302902147174,0.005838797675797,0.000221605118707,-0.168493375182152,0.100916832685471,9.2759952545166,0.381667762994766,0.058182664215565,1.10400903224945,54.png
55,3642,1658834958.34938,109.53263092041,49.0967750549316,-0.004384155385196,0.004660464367024,0.000233285717176,-0.068248495459557,0.99784767627716,9.60830402374268,-0.201912388205528,0.699688494205475,0.291867703199387,55.png
56,3643,1658834958.94825,109.53263092041,49.0966644287109,-0.004449005238712,0.003711379947001,0.000230693170256,1.50748062133789,1.37913072109222,12.193154335022,0.871768474578857,1.46599769592285,0.351337820291519,56.png
57,3644,1658834959.53206,109.53263092041,49.0965805053711,-0.004500846844167,0.002951504698437,0.000239529780197,-0.794944286346435,1.77253866195679,11.4521799087524,1.2518709897995,-0.393626689910889,0.95574826002121,57.png
58,3645,1658834960.12019,109.53263092041,49.0965080261231,-0.004541969392449,0.002344401338012,0.000228172166406,-1.57430255413055,0.030449578538537,9.66471290588379,0.747235119342804,-0.931385040283203,-0.769187092781067,58.png
59,3646,1658834960.71439,109.53263092041,49.0964736938477,-0.004559478722513,0.000630841926305,0.000248138295549,1.46293210983276,0.256654381752014,10.7408809661865,-0.621822714805603,0.005884370300919,-1.38687324523926,59.png
60,3647,1658834961.28853,109.53263092041,49.0964508056641,-0.004574737511575,0.0010803434267,0.00021663043791,0.196953624486923,-0.442659378051758,8.96500968933106,-1.01790809631348,0.411931812763214,0.863888323307037,60.png
61,3648,1658834961.87278,109.53263092041,49.0964241027832,-0.004593238700181,0.001168610025276,0.000250730552607,0.789431810379028,-0.198588043451309,11.2080373764038,-2.30022859573364,0.50832736492157,1.76352477073669,61.png
62,3649,1658834962.45141,109.53263092041,49.0964050292969,-0.004611511249095,0.001093973136189,0.000216630332506,1.17203974723816,-1.4405711889267,10.104118347168,-0.602071523666382,-0.80346953868866,2.22167658805847,62.png
63,3650,1658834963.0393,109.53263092041,49.0963859558106,-0.004627875983715,0.00095769523047,0.000233290223203,0.57576060295105,0.624304533004761,10.6201496124268,0.693155407905579,0.823642194271088,0.207940816879272,63.png
64,3651,1658834963.63197,109.53263092041,49.096363067627,-0.004641799721867,0.000807145560376,0.000230696701295,-0.466242998838425,0.065846003592014,12.1676111221313,-0.49897700548172,0.314929157495499,1.59114098548889,64.png
65,3652,1658834964.2074,109.53263092041,49.0963325500488,-0.00465335836634,0.000665721712899,0.000248138032039,0.464511901140213,1.0781317949295,9.73940467834473,0.390279948711395,0.42556557059288,1.54478251934052,65.png
66,3653,1658834964.79942,109.53263092041,49.096305847168,-0.00466293329373,0.000541407374553,0.000216630925404,-0.796908259391785,-1.06989169120789,9.27347183227539,-1.17826402187347,-0.354799211025238,-0.19194620847702,66.png
67,3654,1658834965.38589,109.53263092041,49.096305847168,-0.00466293329373,0,0.000242126358825,0.207419157028198,-0.853093326091766,8.24959754943848,1.00669038295746,-0.332005321979523,0.155860394239426,67.png
68,3655,1658834966.02771,109.53263092041,49.0962829589844,-0.004671821370721,0.000209033190009,0.000237010831728,-2.76327657699585,-0.435812413692474,8.55486965179443,-0.316613286733627,0.294282227754593,0.451011300086975,68.png
69,3656,1658834966.62541,109.53263092041,49.0962715148926,-0.004675712436438,0.000253044614946,0.000219088699937,0.742563605308533,0.083506114780903,9.42801856994629,0.185028523206711,0.267012685537338,0.351794123649597,69.png
70,3657,1658834967.20105,109.53263092041,49.0962638854981,-0.004679756239057,0.000247742934398,0.000224205544586,-1.30998456478119,1.36185431480408,12.4345293045044,-0.662462055683136,0.581371247768402,0.159178271889687,70.png
71,3658,1658834967.79896,109.53263092041,49.0962524414063,-0.004683532752097,0.000221608563612,0.000224205570937,-0.843366503715515,0.061417508870363,10.3867864608765,-1.16542994976044,-0.602516114711762,0.311077564954758,71.png
72,3659,1658834968.39866,109.53263092041,49.096248626709,-0.004686813335866,0.000189332346676,0.000224205597288,-1.2229962348938,1.26386916637421,11.2263917922974,-1.31984210014343,0.592301428318024,-0.641668677330017,72.png
73,3660,1658834969.00673,109.53263092041,49.0962409973145,-0.004689559806138,0.000157260600825,0.000242126701389,0.78599739074707,-1.46108222007751,10.8497743606567,0.04043897613883,-0.781356990337372,0.448889881372452,73.png
74,3661,1658834969.58027,109.53263092041,49.0962333679199,-0.004691772162914,0.000128481767735,0.000228174827861,-1.59812664985657,1.03918445110321,9.14651393890381,0.008799830451608,-1.37423372268677,0.022825894877315,74.png
75,3662,1658834970.15975,109.53263092041,49.0962295532227,-0.004693641327322,0.000104013640351,0.000221611732817,0.412253201007843,-0.656658232212067,9.57180118560791,0.759544193744659,-1.08391225337982,-0.295982390642166,75.png
76,3663,1658834970.75,109.53263092041,49.0962295532227,-0.004693641327322,3.63487632106024E-05,0.000242126833144,1.17979598045349,1.28279292583466,12.1337442398071,0.793079137802124,0.572337746620178,0.08099826425314,76.png
77,3664,1658834971.32986,109.53263092041,49.0962257385254,-0.004694976843894,5.31005865678072E-05,0.000237011016185,0.796054482460022,0.578072369098663,11.091796875,-0.523481130599976,0.204337567090988,0.015162277035415,77.png
78,3665,1658834971.91606,109.53263092041,49.0962257385254,-0.004694976843894,5.54135982255709E-05,0.000219088910746,-1.72627949714661,0.006084455177188,8.34662055969238,-0.530067801475525,0.324884176254272,-1.76451897621155,78.png
79,3666,1658834972.49422,109.53263092041,49.0962181091309,-0.004696693271399,5.10580240142046E-05,0.000224205755395,1.51923000812531,-0.168665841221809,10.2263555526733,-1.02125203609467,-1.08470356464386,-0.174747601151466,79.png
80,3667,1658834973.0837,109.53263092041,49.0962181091309,-0.004696693271399,4.44556720599687E-05,0.000242126833144,0.164906740188599,0.393539547920227,6.3971118927002,0.578446090221405,1.05873727798462,-0.716273844242096,80.png
81,3668,1658834973.6617,109.53263092041,49.0962181091309,-0.00469810469076,3.75381586980086E-05,0.000237011042537,-0.315285801887512,-0.212451234459877,10.159327507019,-1.81196594238281,0.56197190284729,0.629603743553162,81.png
82,3669,1658834974.24842,109.53263092041,49.0962142944336,-0.004698638804257,3.13185823175619E-05,0.000237011042537,0.655926287174225,0.987622916698456,10.6576318740845,-0.10028525441885,-1.95997869968414,0.985362768173218,82.png
83,3670,1658834974.83186,109.53263092041,49.0962142944336,-0.004698638804257,2.48676378014713E-05,0.000219088963448,-0.734887719154358,2.18492388725281,9.71828174591064,-0.623457074165344,2.08181881904602,0.279095768928528,83.png
84,3671,1658834975.4072,109.53263092041,49.0962142944336,-0.004698638804257,4.84068602932021E-06,0.000224205834448,-1.49498927593231,-0.519571006298065,9.76230239868164,-1.93368577957153,1.21979379653931,-3.03960108757019,84.png
85,3672,1658834976.01737,109.53263092041,49.0962142944336,-0.004698638804257,1.07088282962383E-05,0.000224205834448,-0.298143267631531,-1.29075860977173,10.3354644775391,0.277673304080963,-0.991082429885864,-0.274579107761383,85.png
86,3673,1658834976.61618,109.53263092041,49.0962142944336,-0.00469970703125,1.23323607625563E-05,0.000224205834448,0.46188560128212,0.503387987613678,9.83033084869385,-1.93051648139954,-1.22502434253693,1.06964385509491,86.png
87,3674,1658834977.19815,109.53263092041,49.0962142944336,-0.00469970703125,1.16506379531967E-05,0.000224205834448,0.260021239519119,0.312781006097794,10.6323223114014,-0.655314803123474,0.158504128456116,-0.453694671392441,87.png
88,3675,1658834977.78334,109.53263092041,49.0962142944336,-0.00469970703125,1.10237088823778E-05,0.000224205834448,0.203989908099174,0.62935996055603,10.8562746047974,-2.11839962005615,1.92400658130646,-0.416430413722992,88.png
89,3676,1658834978.3634,109.53263092041,49.0962142944336,-0.00469970703125,9.18978976450854E-06,0.000224205834448,-0.767964243888855,-0.166630163788796,11.1660346984863,-0.358824580907822,-1.61710405349731,0.788886368274689,89.png
90,3677,1658834978.94022,109.53263092041,49.0962142944336,-0.00469970703125,7.67696405024286E-06,0.000224205834448,-0.274635851383209,1.3743417263031,10.6207275390625,-1.70072484016418,0.752039313316345,-0.505423247814178,90.png
91,3678,1658834979.52662,109.53263092041,49.0962142944336,-0.00469970703125,6.85404502697038E-06,0.000224205834448,0.683401107788086,0.459275305271149,10.5267772674561,-0.794930934906006,-0.519451439380646,-0.240397721529007,91.png
92,3679,1658834980.13241,109.53263092041,49.0962142944336,-0.00469970703125,5.84354573544036E-06,0.000224205834448,-0.87598329782486,0.223648175597191,9.15868854522705,-0.009144181385636,0.461831092834473,-0.9876349568367,92.png
93,3680,1658834980.71616,109.53263092041,49.0962142944336,-0.00469970703125,2.44589914097333E-06,0.000224205834448,0.584674179553986,0.268495917320251,9.33725643157959,-0.587296187877655,0.566492736339569,-0.304032385349274,93.png
94,3681,1658834981.30401,109.53263092041,49.0962142944336,-0.00469970703125,2.46877787095456E-06,0.000224205834448,0.06371009349823,0.008778476156294,10.1256341934204,2.07132792472839,-0.569489061832428,1.35113620758057,94.png
95,3682,1658834981.89735,109.53263092041,49.0962104797363,-0.004700584337115,2.56564217237204E-06,0.000224205834448,0.443586677312851,-1.98309457302094,10.5657939910889,-0.161921590566635,-0.411876142024994,-1.01146590709686,95.png
96,3683,1658834982.46191,109.53263092041,49.0962104797363,-0.004700584337115,2.52661033547659E-06,0.000242126885846,0.517715990543366,0.33884659409523,10.6259918212891,-1.48793613910675,0.191536962985992,0.139608338475227,96.png
97,3684,1658834983.04479,109.53263092041,49.0962104797363,-0.004700584337115,3.04059482680225E-06,0.000237011068888,-0.419294059276581,-0.52146977186203,8.56533336639404,-0.129539087414742,-0.442664504051209,-0.370228379964828,97.png
98,3685,1658834983.62198,109.53263092041,49.0962104797363,-0.004700584337115,2.6026361987605E-06,0.000237011068888,1.16046106815338,1.29890370368958,7.52008724212647,0.035164665430784,-1.696741938591,0.195845484733582,98.png
99,3686,1658834984.20785,109.53263092041,49.0962104797363,-0.004700584337115,2.85999948160558E-06,0.000237011068888,0.711120247840881,1.28027176856995,8.71045684814453,0.807633399963379,-0.505000233650208,1.26135456562042,99.png
100,3687,1658834984.78522,109.53263092041,49.0962104797363,-0.004700584337115,4.0206366232448E-06,0.000237011068888,0.184358298778534,-0.475683450698853,9.58906555175781,0.871927797794342,0.35668158531189,1.65688443183899,100.png
101,3688,1658834985.37399,109.53263092041,49.0962104797363,-0.004700584337115,3.36300164425217E-07,0.000237011068888,-0.188683897256851,0.106405712664127,10.8328199386597,1.0322083234787,-0.568910837173462,0.389557242393494,101.png
102,3689,1658834985.9794,109.53263092041,49.0962104797363,-0.004700584337115,1.19697681231768E-06,0.000237011068888,0.665584266185761,0.623137176036835,11.0915975570679,-0.575155556201935,1.20773494243622,-0.453085899353027,102.png
103,3690,1658834986.57867,109.53263092041,49.0962104797363,-0.004700584337115,1.89559441213124E-06,0.000237011068888,-0.428872436285019,1.16546607017517,9.74702548980713,-0.166726648807526,-0.492272704839706,-0.874835550785065,103.png
104,3691,1658834987.17565,109.53263092041,49.0962104797363,-0.004700584337115,1.91898434612739E-06,0.000237011068888,-0.844339966773987,-1.58190894126892,11.1540441513062,-0.349583655595779,0.34257498383522,-0.184379875659943,104.png
105,3692,1658834987.74286,109.53263092041,49.0962104797363,-0.004700584337115,3.6594715707079E-06,0.000237011068888,-0.050599232316017,0.196664586663246,9.61139392852783,-0.87358969449997,0.479929178953171,-1.06739127635956,105.png
106,3693,1658834988.32546,109.53263092041,49.0962104797363,-0.004700584337115,2.50059538462144E-06,0.000237011068888,0.606951296329498,-0.339110404253006,8.56878757476807,-0.127106815576553,-1.7089421749115,-0.949655175209045,106.png
107,3694,1658834988.9037,109.53263092041,49.0962104797363,-0.004700584337115,1.27389234454644E-06,0.000237011068888,-0.815739989280701,1.3274667263031,9.3506965637207,0.282013922929764,-1.23638987541199,-0.491514265537262,107.png
108,3695,1658834989.49075,109.53263092041,49.0962104797363,-0.004700584337115,3.78131261531695E-06,0.000237011068888,0.260726124048233,-0.714525580406189,9.19717407226563,0.161182746291161,1.14076232910156,-0.119794592261314,108.png
109,3696,1658834990.08782,109.53263092041,49.0962104797363,-0.004700584337115,0,0.000237011068888,-0.305004328489304,1.26733267307282,11.124306678772,1.08484745025635,0.788232147693634,0.34940978884697,109.png
110,3697,1658834990.67808,109.53263092041,49.0962104797363,-0.004700584337115,5.29160432784883E-07,0.000237011068888,-2.13182926177979,0.791317641735077,11.8663806915283,-0.301358431577682,-0.033347584307194,0.521992325782776,110.png
111,3698,1658834991.26213,109.53263092041,49.0962104797363,-0.004700584337115,1.09060390469369E-06,0.000237011068888,-0.900647580623627,1.41216456890106,8.5875940322876,-0.052348848432303,1.16019797325134,0.172510385513306,111.png
112,3699,1658834991.85536,109.53263092041,49.0962104797363,-0.004700584337115,1.08836919859483E-06,0.000237011068888,-2.36091566085815,-1.49827694892883,8.70144939422607,-0.148340746760368,0.366534829139709,-1.5270984172821,112.png
113,3700,1658834992.42955,109.53263092041,49.0962104797363,-0.004700584337115,4.70025747882184E-07,0.000237011068888,0.520407497882843,0.030163485556841,8.99130916595459,0.461448490619659,0.368302434682846,0.515348374843597,113.png
114,3701,1658834993.0407,109.53263092041,49.0962104797363,-0.004700584337115,3.16175014563989E-06,0.000237011068888,0.72245728969574,-0.01545827742666,8.90654468536377,-0.622247695922852,1.05474722385407,1.04125571250916,114.png
115,3702,1658834993.60725,109.53263092041,49.0962104797363,-0.004700584337115,3.77710218374174E-06,0.000237011068888,0.118883572518826,0.475902169942856,9.37803745269775,-0.263995677232742,-0.334207266569138,1.39732837677002,115.png
116,3703,1658834994.17864,109.53263092041,49.0962104797363,-0.004700584337115,4.43020718811155E-06,0.000237011068888,-0.304487347602844,-0.967875838279724,9.16974258422852,0.69986879825592,1.37389385700226,0.118302248418331,116.png
117,3704,1658834994.77454,109.53263092041,49.0962104797363,-0.004700584337115,5.08386195871425E-06,0.000237011068888,0.897202730178833,-1.47129964828491,10.7582397460938,1.48950827121735,1.02658450603485,-1.89216482639313,117.png
118,3705,1658834995.35095,109.53263092041,49.0962104797363,-0.004700584337115,2.7733362527406E-07,0.000237011068888,-2.40068697929382,0.889724910259247,9.19631576538086,2.34963774681091,-1.58730924129486,2.00380039215088,118.png
119,3706,1658834995.94275,109.53263092041,49.0962104797363,-0.004700584337115,6.23452763901525E-07,0.000237011068888,-0.838913440704346,0.841524124145508,9.3801155090332,0.913580894470215,-0.460448861122131,0.04688073694706,119.png
120,3707,1658834996.51703,109.53263092041,49.0962104797363,-0.004700584337115,1.10744695562748E-06,0.000237011068888,0.529165089130402,-0.494779050350189,9.14712715148926,-1.9062135219574,-1.12125444412231,0.47373828291893,120.png
121,3708,1658834997.11363,109.53263092041,49.0962104797363,-0.004700584337115,7.59799408838375E-07,0.000237011068888,0.411556243896484,1.1094434261322,8.87841510772705,-0.545119762420654,0.788478255271912,-1.37071394920349,121.png
122,3709,1658834997.699,109.53263092041,49.0962104797363,-0.004700584337115,2.0670926608813E-06,0.000237011068888,-0.630633533000946,0.873124063014984,10.0015554428101,-0.579437255859375,0.46768119931221,0.10246554762125,122.png
123,3710,1658834998.27897,109.53263092041,49.0962104797363,-0.004700584337115,1.72779921387278E-06,0.000237011068888,0.203303784132004,0.350432306528091,10.2477140426636,-0.514487683773041,-0.154099434614182,-1.97059881687164,123.png
124,3711,1658834998.87632,109.53263092041,49.0962104797363,-0.004700584337115,2.16806460234786E-06,0.000237011068888,1.32027113437653,0.745587408542633,9.48117446899414,-0.750857412815094,-0.870875000953674,0.180862426757813,124.png
125,3712,1658834999.44781,109.53263092041,49.0962104797363,-0.004700584337115,2.57622434134728E-06,0.000237011068888,-0.4622962474823,0.710267901420593,8.32320785522461,0.427318066358566,-0.236000910401344,-0.099128395318985,125.png
126,3713,1658835000.03351,109.53263092041,49.0962104797363,-0.004700584337115,6.91460292878046E-08,0.000237011068888,-1.99960839748383,-1.4743777513504,10.2591247558594,1.72295093536377,1.47029232978821,-0.050753057003021,126.png
127,3714,1658835000.61798,109.53263092041,49.0962104797363,-0.004700584337115,5.50781745768418E-07,0.000237011068888,-1.04809510707855,-1.85474526882172,11.0377683639526,-1.42196261882782,-0.85882693529129,-0.286227017641068,127.png
